,melon_id,댓글,processed_comment
1566,슬기만큼만해라,장범준을 공무원으로 만들어준 노래.,"['장범준', '공무원', '만들다', '준', '노래']"
1567,기승전싕,꺅~봄이닼ㅋㅋㅋㅋㅋ,['봄']
1568,wldnjsl18,이정도면 교과서에 실어야지,"['정도', '교과서', '실어', '지다']"
1569,영원히V.I.P,우리나라 역사에 남을 좀비곡 봄만 되면 다시 차트진입하는거 소름끼침 ㄷㄷ,"['우리나라', '역사', '남', '좀비', '곡', '봄', '되다', '다시', '차트', '진입', '하다', '소름끼치다']"
1570,전비디이조,둘이걸어요호~~,"['둘', '걸다', '요호']"
1571,jess1e,매년 봄마다 듣지만 질리지 않고 계속 듣고 싶은 노래,"['매년', '봄', '듣다', '질리', '않다', '계속', '듣다', '싶다', '노래']"
1572,악마나부기나연,좀비들이 몰려오네ㄷㄷ,"['좀비', '몰려오다']"
1573,로제파스타아,또 올게왔군 ㄷㄷ,"['또', '오다', '오다']"
1574,지앉,노래가 너무 봄느낌이라 평생 봄되면 차트진입할거같음,"['노래', '봄', '느낌', '평생', '보다', '면', '차트', '진입', '하다', '같다']"
1575,Simon_Sens,"이젠 봄이 오면 이 곡이 역주행 하는 현상이 당연하게 여겨지네요 ㅋㅋㅋㅋ 이쯤되면 거의 하나의 봄 풍습 수준 ㄷㄷ 역시 국민 봄 캐럴송!!
재생 다운로드
벚꽃 엔딩
버스커 버스커
버스커 버스커 1집","['젠', '봄', '오다', '이', '곡', '역주행', '하다', '현상', '당연하다', '여겨지다', '이쯤', '되다', '거의', '하나', '봄', '풍습', '수준', '역시', '국민', '봄', '캐럴', '송', '재생', '다운로드', '벚꽃', '엔딩', '버스커', '버스커', '버스커', '버스커', '집']"
1576,woo11322,3월1일 실시간 차트 100위 연금 시즌 ㅋㅋㅋㅋㅋ,"['실시간', '차트', '위', '연금', '시즌']"
1577,YH워너비,좋아요27만 와....,"['좋다', '오다']"
1578,파워홍짱,또다시 연금 시즌인가....,"['연금', '시즌']"
1579,동구리..,슬슬 올라오시나요~~~,"['슬슬', '올라오다']"
1580,밀감뀰,딸이 벚꽃수저랰ㅋㅋㅋㅋㅋㅋ진짜 예쁘다,"['딸', '벚꽃', '수저', '진짜', '예쁘다']"
1581,까라멜마끼아또,드디어 부활인가...,['부활']
1582,캐시먼,굿굿굿,['굿굿굿']
1583,슈가루밥,이노래는 언제쯤이면 사라질지가 의문임 봄이없어져도 안없어질노래..,"['노래', '언제', '이면', '사라지다', '의문', '임', '봄', '없어지다', '없어지다', '노래']"
1584,gkdms1113,아직추운데~ 벌써 듣고잇다 나돜ㅋㅋ,"['추다', '벌써', '듣다', '잇다', '나다']"
1585,스피릿~*,또 올라간다!!!ㅋㅋㅋ,"['또', '올라가다']"
1586,카루세아린,시작됐다ㅋㅋㅋ 아직추운데?,"['시작', '돼다', '추다']"
1587,okok01310,2월 28일 차트인.,['차트']
1588,SUGAWAII,장범준씨 딸은 금수저가 아니라 벚꽃수저네,"['장범준', '딸', '금수', '저가', '아니다', '벚꽃', '수저']"
1589,탈퇴한 회원,"이노래는 차트안에 올라오지도 않앗네요 ...
재생 다운로드
봄봄봄
로이킴
봄봄봄","['노래', '차트', '안', '올라오다', '않다', '재생', '다운로드', '봄봄봄', '로이킴', '봄봄봄']"
1590,잭._.,또 그들이 온다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['또', '그', '오다']"
1591,볼빵빵김용똔,머여 벌써들어왔어ㅋㅋㅋㅋㅋㅋ,"['머', '벌써', '들어오다']"
1592,연희-_-,헐...다시 차트진입함? 벚꽃좀비 ㄷㄷ,"['헐다', '다시', '차트', '진입', '함', '벚꽃', '좀비']"
1593,열로족,벚꽃좀비&벚꽃연금,"['벚꽃', '좀비', '벚꽃', '연금']"
1594,잠팅이111,갓갓 갓갓,"['갓', '갓']"
1595,탈퇴한 회원,벚꽃좀ㅂ,"['벚꽃', '좀']"
1596,STARKINDUSTRIES,"또 차트인했엌ㅋㅋㅋㅋㅋㅋ대박이다 장범준 부러워,,,","['또', '차트', '인하다', '대박', '장범준', '부럽다']"
1597,DOLKONG,장범준 : 더도 말고 덜도 말고 봄만 같아라,"['장범준', '더', '덜다', '봄', '같다']"
1598,이름할개없어요어쩌라는거야,크~벛꽃연금,"['크다', '벛꽃', '연금']"
1599,StartUp,차트인 헐..,"['차트', '헐다']"
1600,qhtmf519,봄만 되면 듣게되서 나온게 최근인줄알았는데...12년도네...와..대박이다ㅋㅋㅋㅋ근데벌써봄이라니ㅜㅜ,"['봄', '되다', '듣다', '서다', '나오다', '최근', '줄', '알다', '오다', '대박', '벌써', '봄']"
1601,SEBAEKS2,벚꽃좀비가 슬슬 기어나온다.......ㅎㅎ,"['벚꽃', '좀비', '슬슬', '기어', '나오다']"
1602,우리의_새벽은_낮보다_뜨겁다,벚꽃연금 차트인ㅋㅋㅋㅋㅋㅋㅋ,"['벚꽃', '연금', '차트']"
1603,탈퇴한 회원,장범준 버스커버스커 화이팅,"['장범준', '버스커버스커', '화이팅']"
1604,탈퇴한 회원,미친ㅋㅋㅋㅋㅋㅋ차트인ㅋㅋㅋㅋㅋㅋ,"['미치다', '차트']"
1605,회전과고정,봄이 좋냐도 많이 들어주세요^~~~^,"['봄', '좋다', '들어주다']"
1606,KdB,진입ㅋㅋㅋㅋㅋ,['진입']
1607,너무늦은밤이야너무긴이별이야,먼 훗날에 봄이 없어지면 후손들에게 이노래를 들려주며 이게 봄이었다고 말해줘도 될 정도.,"['멀다', '훗날', '봄', '없어지다', '후손', '노래', '들려주다', '이', '보다', '말', '해주다', '되다', '정도']"
1608,억져라구요,"벚꽃좀비가 깨어났다,,,,,","['벚꽃', '좀비', '깨어나다']"
1609,belt777,갓갓갓,['갓']
1610,탈퇴한 회원,봄이오는소리에 또 이노래가생각났다!!!,"['보다', '소리', '또', '노래', '생각나다']"
1611,bibolove,이노래 들으면서 벚꽃보는 상상만해도 포근해진다~,"['이노', '들다', '벚꽃', '보다', '상상', '만해', '포근하다']"
1612,LeCorbusier,들리시나요~~~~~~~~~~봄이 오는 소리를!!!!!!!!!,"['들리다', '봄', '오다', '소리']"
1613,슈륙챙이.,곧 다시 듣게 될 노래네요~,"['곧', '다시', '듣다', '되다', '노랗다']"
1614,탈퇴한 회원,"이노래도 좋아요 ㅎ
재생 다운로드
봄비
장범준
장범준 2집","['이다', '좋다', '재생', '다운로드', '봄비', '장범준', '장범준', '집']"
1615,큐티따거,음..슬슬 올라올때가 되었군.. 공식 봄노래...따봉스~~!,"['음', '슬슬', '올라오다', '때', '되어다', '공식', '봄', '노래', '따봉스']"
1616,빠개진,"이제 한달쯤 뒤면 다시 스믈스믈올라오겠군ㅋㅋㅋ
그래도 노래는 진짜 좋다 ㅎ","['이제', '달', '뒤', '다시', '스믈스믈', '올라오다', '노래', '진짜', '좋다']"
1617,NoeIcozyboy,이곡 좋아요 수는 경이롭다 ㅋㅋㅋ레알,"['이곡', '좋다', '수', '경', '이롭다', '레알']"
1618,giant_wan,언제들어도 존좋ㅠㅠ,"['언제', '어도', '존']"
1619,청잏,한달안에 차트인 할듯ㅋㅋㅋ,"['달안', '차트', '하다']"
1620,탈퇴한 회원,269543 넘사벽(?),['넘사벽']
1621,이미잡혀간,이거 언제차트아웃되냐...,"['거', '차트', '아웃', '되다']"
1622,민초맛잘알,"벚꽃엔딩 커버영상으로 큰화제가 되었던 페북스타 미오가 노래가 나왔습니다! 많이들어주세요!!
재생 다운로드
하루라도
미오 (MIO)
4th Single Album '하루라도'","['벚꽃', '엔딩', '커버', '영상', '크다', '화제', '되어다', '페북', '스타', '밉다', '노래', '나오다', '들어주다', '재생', '다운로드', '하루', '밉다', '하루']"
1623,attack72,굿보이,"['굿', '보이']"
1624,pralice,또 부활했군요,"['또', '부활', '하다']"
1625,닥성,봄 그자체,"['봄', '자체']"
1626,뿡빵유,벚꽃좀비...무서워진다,"['벚꽃', '좀비', '무섭다']"
1627,hwirym1,정말 이만한 봄 노래 없음.,"['정말', '이만', '봄', '노래', '없다']"
1628,베를리오즈의마법사,3월 3일 차트인 ㅋㅋㅋㅋㅋㅋㅋ,['차트']
1629,장난하낰,내일부터 날씨 따듯하니 올라올듯,"['내일', '날씨', '따다', '하니', '올라오다']"
1630,SAY_YOU_LOVE_ME,오늘 네이버 뮤직 91위 차트인ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['오늘', '네이버', '뮤직', '위', '차트']"
1631,Sky_하늘,조만간 100위권 들어오겠네요 ㅋㅋㅋㅋ,"['조만간', '위', '들어오다']"
1632,sinyongdae,곧 1위하겠다,"['곧', '위', '하다']"
1633,현비나ㅡ,봄마다 항상 1위하는 벚꽃엔딩 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,"['봄', '항상', '위', '하다', '벚꽃', '엔딩']"
1634,내가아니야,목소리 ㄷㄷㄷ,['목소리']
1635,ttonya77,역시 버스커버스커야 노래는 최고야^^,"['역시', '버스커버스커', '노래', '최고']"
1636,ttonya77,벚꽃엔딩파이팅,"['벚꽃', '엔딩', '파이팅']"
1637,ttonya77,꽃송이도 대단대단 이노래랑꽃송이 노래도 좋아 파이팅^^,"['꽃송이', '단', '노래', '꽃송이', '노래', '좋다', '파이팅']"
1638,ttonya77,벚꽃엔딩 노래좋아^^귀가 짱 막히게 진짜 노래 가사 좋아대단대단해,"['벚꽃', '엔딩', '노래', '좋다', '귀가', '짱', '막히다', '진짜', '노래', '가사', '좋다', '단', '대단하다']"
1639,nani5838,"버스커버스커~^^ 짱~!! 귀가 막히는게 장범준아저씨. 진짜 대단대단~!!^^ 뭐냐면 진짜 이곡만들때. 작사,작곡,편곡 아저씨가 다 했는게 대단대단~!!^^","['버스커버스커', '짱', '귀가', '막히다', '장범준', '아저씨', '진짜', '단', '뭐', '면', '진짜', '이곡', '만들다', '때', '작사', '작곡', '편곡', '아저씨', '하다', '단']"
1640,L.U.V.,파이팅!,['파이팅']
1641,jAkyun,1위까지 가자!!!!,"['위', '가다']"
1642,yh01122,내가 제일 좋아 하는곡 매일 한번씩은 꼭듣는곡 봄에 이곡 안들으면 음악들을 이유가 없는곡,"['내', '제일', '좋다', '하다', '곡', '매일', '한번', '꼭', '듣다', '곡', '봄', '이곡', '들다', '음악', '이유', '없다', '곡']"
1643,yh01122,좋아요 200000 가자 가능하다 그리고 차트 1위 ㄱㄱ,"['좋다', '가다', '가능하다', '차트', '위']"
1644,hyh07011,요즘 1위 할만한 곡도 없고 올라가기 딱좋네,"['요즘', '위', '하다', '곡', '없다', '올라가다', '딱좋다']"
1645,라티IU,벚꽃좀비... 무서운 기세로 올라온다 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,"['벚꽃', '좀비', '무섭다', '기세', '올라오다']"
1646,해골공주,"매일을 파일을 옮겼습니다
노래가 메일을할겠어요","['매일', '파일', '옮기다', '노래', '메일', '하다']"
1647,승승님이다,그만 올라와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 벚꽃좀비 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['올라오다', '벚꽃', '좀비']"
1648,크리스티아누ronaldo,좋아요19만2000개 쩐다쩔어............................,"['좋다', '개', '쩐다', '쩔다']"
1649,B617,벚꽃좀비 또 살아났다~,"['벚꽃', '좀비', '또', '살아나다']"
1650,kian1,"이 곡이 올라오는것 보니
봄이오는구나~~","['이', '곡', '올라오다', '보다', '보다']"
1651,리미삐야기,봄캐럴,"['봄', '캐럴']"
1652,Younna,올해도 어김없이 올라왔네요 ^^~ 봄엔 이 곡 없으면 심심!!,"['올해', '올라오다', '봄', '이', '곡', '없다', '심심']"
1653,yh01122,매년봄 차트를 보면 1위를 하고 있는 봄 킬러....,"['매년', '봄', '차트', '보다', '위', '하다', '있다', '봄', '킬러']"
1654,BBVIPZ,굿굿굿,['굿굿굿']
1655,날꿈93,이거 올해에 또 올라올라나?,"['거', '올해', '또', '올라오다', '라나']"
1656,내가아니야,역쉬 버스커버스커~,"['역쉬', '버스커버스커']"
1657,wind4579,2월15일에 100위 차트인이라니 ㄷㄷㄷ,"['위', '차트']"
1658,gearchk,이 노래는 진짜 노래중 노래입니다,"['이', '노래', '진짜', '노래', '노래', '이다']"
1659,탈퇴한 회원,와~~~~~~~~~~~~~~~,['오다']
1660,yoonhwan00,봄이다!!!!,['봄']
1661,닉네임정하기어려워이것도있네,ㅋ 봄이다,['봄']
1662,sj-1031,연금엔딩임 ㅋㅋ,"['연금', '엔딩', '임']"
1663,블랙모던,벚꽃 좀비다 진짜 ㅋㅋㅋㅋㅋㅋ,"['벚꽃', '좀비', '진짜']"
1664,hawaiicoco,ㅋㅋㅋ 이맘때면 귀신같이 찾아오는 노래다!!,"['면', '귀신', '찾아오다', '노래']"
1665,daasdwq,3위입니다 현재,"['위', '이다', '현재']"
1666,별별맘,"후에 여름, 겨울만 남는시대에 봄은 이랬었다며 후손들에게 들려줄수있는노래라는게 맞는거같음","['후', '여름', '겨울', '남다', '시대', '봄', '이렇다', '후손', '들려주다', '노래', '게', '맞다', '같다']"
1667,Nerom,헐 봄돼니 또떴어 레전드다 ㅎㅎㅎㅎㅎ,"['헐다', '봄', '돼다', '또', '뜨다', '레전드']"
1668,지효ㅛ니,ㅋㅋㅋㅋ음원깡패,"['음원', '깡패']"
1669,wjswltn215,이노랜 진짜 봄되면 몇십년동안 떠오를듯 대박임ㅠㅠ,"['이노', '랜', '진짜', '보다', '면', '십년', '동안', '떠오르다', '대박', '임']"
1670,Choisoohyuk,참 ..좋다^^ 이노래 듣고있으면 내가살아오는동안 지나온 모든봄을 떠오르게함...,"['차다', '좋다', '이노', '듣다', '내', '살아오다', '동안', '지나', '온', '봄', '떠오르다', '함']"
1671,멧두더지,맨날 봄대면 이노래떠,"['봄', '대면', '노래', '뜨다']"
1672,Speacial.,약속의 봄이 돌아왓군,"['약속', '봄', '돌다', '왓']"
1673,양파곰.,벚꽃좀비,"['벚꽃', '좀비']"
1674,*　*　*　*,어쩜 노래가 이리 시간이 지나도 좋은지,"['어쩜', '노래', '시간', '지나다', '좋다']"
1675,immipmam,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ또 100위권진입 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['또', '위', '진입']"
1676,afsd3281,1년전에도 오고 올해도 왔도다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['오다', '올해', '오다', '도']"
1677,Nerom,좋ㅎ아ㅎ요ㅎ수ㅎ많ㅎ다ㅎ노ㅎ래ㅎ좋ㅎ아ㅎ여ㅎ,"['조', '요', '수', '많다', '노', '조', '여']"
1678,채..,개인적으로 이노래가 제일..짱,"['개인', '노래', '제일', '짱']"
1679,joebarry,좋아요 수 보소 ㅋㅋㅋ,"['좋다', '수', '보다']"
1680,Toyougirl,힝,['힝']
1681,I3ooM,뭔진 모르겠지만 초딩이 추억돋게하는노래 너무 좋아요>< 우리반에서 이노래로 한파트씩 그림도그렸는데 ㅋㅎㅎ 조만간 울쌤이 You tube에 올린데요 캬~♡,"['진', '모르다', '초딩', '추억', '돋다', '노래', '좋다', '우리', '반', '노래', '파트', '그림', '그리다', '조만간', '쌤', '올리다', '캬']"
1682,햇가람,이노래가 미래에 봄이 사라지면 후손들에게 봄을 알려주는 노래레여~!,"['노래', '미래', '봄', '사라지다', '후손', '봄', '알다', '노래레']"
1683,zeze5481,멜로디!!넘좋아요,"['멜로디', '넘다', '좋다']"
1684,Melvin뮤직,"몽환적인 멜로디, 음색이 좋아요","['몽환', '멜로디', '음색', '좋다']"
1685,jo78y12,와놔 100000은 첨보네/........ 역시 버스커 애진다,"['오다', '놓다', '은', '보다', '역시', '버스커', '애', '지다']"
1686,탈퇴한 회원,벚꽃좀비달려~,"['벚꽃', '좀비', '달다']"
1687,미래정원,헐 역주행 쩐다.. 진짜 깜짝놀람..,"['헐다', '역주행', '쩐다', '진짜', '깜짝', '놀람']"
1688,갓계피,이곡뭐지.. 나온지1년됐는데 지금신곡들을 누르고 1위함...진심 명곡임,"['이곡', '뭐', '나오다', '지금', '신곡', '누르다', '위함', '진심', '명곡', '임']"
1689,얄라리얄라얄라,아 빨리 2집 내라고 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 진심좋다,"['집', '내', '진심', '좋다']"
1690,카일리얼빙,사람들 생각이 다 똑같구나 ~ 나도 요즘 이노래 생각나서 찾아 듣곤 했는데 역주행으로 차트 1위~ 시간이 지나도 찾게 되는 노래. 이런게 명곡이지..,"['사람', '생각', '똑같다', '나다', '요즘', '이노', '생각나다', '찾다', '듣다', '하다', '역주행', '차트', '위', '시간', '지나다', '찾다', '되다', '노래', '이렇다', '명곡']"
1691,ddukso,봄이 되면 자연스럽게 떠오르는 노래. 아마도 벚꽃 엔딩이 봄에 가장 어울리는 노래가 아닐까.,"['봄', '되다', '자연', '떠오르다', '노래', '벚꽃', '엔딩', '봄', '가장', '어울리다', '노래', '아니다']"
1692,레모비타플러스,봄 바람 휘날리며~~~~,"['봄', '바람', '휘날리다']"
1693,uniconv,벚꽃엔딩 1년만의 역주행 1위 축하합니다 ^^,"['벚꽃', '엔딩', '역주행', '위', '축하', '하다']"
1694,유키설화,1위다 ㅋㅋ 대박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['위', '대박']"
1695,악센테,아직 추운데 빨리 봄이 왔으면 ^^,"['추다', '봄', '오다']"
1696,yjllll,일년이 지나도 설레는 노래,"['년', '지나다', '설레다', '노래']"
1697,jy961201,진짜... 아......... 미친 벜벜,"['진짜', '미치다', '벜벜']"
